step,time_s,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,root_vel_world_x,root_vel_world_y,root_vel_world_z,root_ang_vel_world_x,root_ang_vel_world_y,root_ang_vel_world_z,base_lin_vel_body_x,base_lin_vel_body_y,base_lin_vel_body_z,base_ang_vel_body_x,base_ang_vel_body_y,base_ang_vel_body_z,base_euler_roll,base_euler_pitch,base_euler_yaw,dof_pos_1,dof_pos_2,dof_vel_1,dof_vel_2,policy_action_1,policy_action_2,output_action_1,output_action_2,torque_1,torque_2,command_1,command_2,command_3,goal_dist,obstacle_clearance,contact_norm_base_link,contact_norm_link1,contact_norm_link2,done,success,collision,timeout,unstable,out_of_bounds,terminal_x,terminal_y,terminal_goal_distance,terminal_speed,terminal_clearance
323,12.919999711215496,6.76243,4.25218,0.4000068,0.20531665,-0.0005812356,-0.068172395,0.9763182,0.5455914,-0.07568853,-7.917627e-05,-0.008331353,-0.002053772,-0.33383203,0.55060124,0.0038612527,0.014377932,0.000984286,-0.13683121,-0.30461985,0.41275308,0.026862144,-0.1338016,-2.2971206,0.42265844,1.5140549,0.021145746,-0.86261976,8.809609,1.2599995,0.45,-8.990213,5.3505564,8.0,8.0,0.0,3.9468636512756348,0.7478199005126953,0.0,1273.4696044921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
324,12.959999710321426,6.784,4.249071,0.4000067,0.20499742,-0.0020234014,-0.07474207,0.9759024,0.53721416,-0.07827312,-8.654911e-05,-0.018278062,-0.001902147,-0.34027204,0.5426754,0.007069821,0.012637904,-0.008705594,-0.1406232,-0.31027925,0.41212812,0.026697751,-0.14729586,-2.2373786,0.42333743,1.4930581,0.016872482,-0.9661397,8.833458,1.2399995,0.45,-8.974909,5.5145965,8.0,8.0,0.0,3.943110942840576,0.7509288787841797,0.0,1273.4246826171875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
325,12.999999709427357,6.8052354,4.2458572,0.4000068,0.20449483,-0.0034984378,-0.081438065,0.9754678,0.52883756,-0.081071146,-8.886535e-05,-0.027508968,-0.0014239403,-0.34681818,0.5348005,0.010014612,0.010995923,-0.017729487,-0.14418015,-0.31613222,0.4111527,0.026485197,-0.16106294,-2.1784756,0.4238856,1.4723628,0.012347967,-0.8985617,8.95626,1.2199996,0.45,-8.937751,5.7628336,8.0,8.0,0.0,3.939676523208618,0.7541427612304688,0.0,1273.4141845703125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
326,13.039999708533287,6.8261385,4.24253,0.4000067,0.20382443,-0.004997921,-0.08826202,0.9750079,0.52047473,-0.08411048,-9.698086e-05,-0.035854626,-0.0005073898,-0.353425,0.5269996,0.012669477,0.0094641,-0.025932394,-0.14733975,-0.3222017,0.4098593,0.026236895,-0.17510311,-2.1204278,0.4243014,1.4514415,0.0077823224,-0.80164075,9.043185,1.1999996,0.45,-8.896253,6.080328,8.0,8.0,0.0,3.936563491821289,0.7574701309204102,0.0,1273.363525390625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
327,13.079999707639217,6.846709,4.2390785,0.40000677,0.20300215,-0.006513882,-0.09521494,0.97451615,0.5121069,-0.08742429,-0.00010462649,-0.0432427,0.00074503716,-0.36004385,0.51924413,0.015005499,0.008083263,-0.033245385,-0.15014121,-0.32841277,0.4082808,0.025964826,-0.18941574,-2.0632436,0.42457944,1.4308938,0.003161069,-1.3429438,9.072653,1.1799996,0.45,-8.834002,6.443795,8.0,8.0,0.0,3.9337782859802246,0.7609214782714844,0.0,1273.306884765625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
328,13.119999706745148,6.866946,4.2354913,0.40000677,0.20204704,-0.008037678,-0.102296814,0.97398543,0.5037389,-0.09100397,-0.00011217713,-0.049457796,0.0023624897,-0.3665962,0.5115732,0.017030632,0.006849544,-0.039476924,-0.15246327,-0.33472642,0.40645605,0.025683196,-0.20399797,-2.0069325,0.4247224,1.4102248,-0.0012246985,-2.100282,8.936,1.1599996,0.45,-8.770682,6.839594,8.0,8.0,0.0,3.9313275814056396,0.7645087242126465,0.0,1273.2449951171875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
329,13.159999705851078,6.8868504,4.231756,0.40000683,0.20097831,-0.009561251,-0.1095046,0.9734089,0.49534363,-0.094890654,-0.00012041972,-0.054588377,0.0042686136,-0.3729405,0.50396174,0.018700214,0.0057995934,-0.0447181,-0.15430711,-0.3409889,0.4044238,0.02540482,-0.21884136,-1.9515026,0.42472836,1.3892236,-0.0055933967,-3.0126917,8.6241665,1.1399996,0.45,-8.704083,7.2854733,8.0,8.0,0.0,3.9292192459106445,0.7682437896728516,0.0,1273.1732177734375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
330,13.199999704957008,6.9064193,4.227862,0.40000677,0.1998156,-0.011078991,-0.1168324,0.97278005,0.48689246,-0.09905873,-0.00012867003,-0.058621634,0.006259466,-0.37897295,0.49643564,0.02002259,0.004908804,-0.048937224,-0.15578443,-0.34703133,0.4022239,0.025137676,-0.23393303,-1.896959,0.42460394,1.3682722,-0.009662194,-3.6765513,9.061954,1.1199996,0.45,-8.625364,7.774723,8.0,8.0,0.0,3.9274604320526123,0.7721381187438965,0.0,1273.093017578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
331,13.239999704062939,6.9256506,4.223795,0.40000683,0.1985794,-0.012587233,-0.12427146,0.97209275,0.47836712,-0.10348997,-0.00013656185,-0.061439957,0.00820738,-0.3845588,0.48896304,0.02100079,0.0041899476,-0.051980108,-0.15690212,-0.35271317,0.39989778,0.024886156,-0.24925524,-1.8433007,0.42435667,1.3470294,-0.0133219315,-5.587427,8.767819,1.0999997,0.45,-8.548051,8.260015,8.0,8.0,0.0,3.926060438156128,0.7762050628662109,0.0,1273.012451171875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
332,13.279999703168869,6.9445386,4.2195463,0.40000677,0.19728936,-0.014084802,-0.13180995,0.97134167,0.46973515,-0.108167104,-0.00013917984,-0.06311138,0.009940345,-0.38954225,0.48152372,0.021630514,0.003647143,-0.053882703,-0.15773602,-0.35783377,0.39748582,0.02464959,-0.2647853,-1.7905213,0.4239922,1.3258162,-0.016455676,-6.1704473,9.065153,1.0799997,0.45,-8.473617,8.805487,8.0,8.0,0.0,3.9250259399414062,0.7804536819458008,0.0,1272.973876953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
333,13.3199997022748,6.963079,4.2151036,0.4000068,0.19596775,-0.015571787,-0.13943334,0.9705217,0.46098208,-0.11306966,-0.00014731656,-0.0634858,0.011351515,-0.39377418,0.47411805,0.021905225,0.0032652393,-0.054512,-0.15825088,-0.36221796,0.39503357,0.024425792,-0.28049552,-1.7386116,0.42352137,1.3042505,-0.019063888,-7.7852764,8.836611,1.0599997,0.45,-8.411783,9.306778,8.0,8.0,0.0,3.924365520477295,0.7848963737487793,0.0,1272.8914794921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
334,13.35999970138073,6.981265,4.210457,0.40000665,0.19463567,-0.017049573,-0.14712283,0.9696293,0.45207772,-0.11820256,-0.00014947425,-0.06281125,0.012357228,-0.39706966,0.46675196,0.021795029,0.0030497033,-0.054059364,-0.15848255,-0.3656763,0.3925847,0.024209537,-0.29635045,-1.6875656,0.4229525,1.282233,-0.021190189,-8.407729,8.768065,1.0399997,0.45,-8.359458,9.893095,8.0,8.0,0.0,3.9240870475769043,0.7895431518554688,0.0,1272.8189697265625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
335,13.39999970048666,6.99909,4.205598,0.40000665,0.19331485,-0.01852161,-0.15485781,0.96866155,0.4430136,-0.123496704,-0.00015258703,-0.060832117,0.012739558,-0.39938283,0.45941514,0.02133322,0.0029687323,-0.05219543,-0.15850434,-0.36813876,0.3901847,0.02399259,-0.3123114,-1.637367,0.4222986,1.2603755,-0.022564445,-9.689643,8.571835,1.0199997,0.45,-8.314205,10.390525,8.0,8.0,0.0,3.9241952896118164,0.7944021224975586,0.0,1272.7872314453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
336,13.43999969959259,7.0165467,4.2005177,0.40000656,0.1920277,-0.019990752,-0.16261554,0.9676166,0.4337832,-0.1289592,-0.00014803243,-0.057742905,0.012578198,-0.40053967,0.45207337,0.020496381,0.0030738395,-0.04917462,-0.15819542,-0.36943555,0.3878801,0.02376885,-0.3283352,-1.5880036,0.42157084,1.2381171,-0.023301685,-10.510145,8.467104,0.99999976,0.45,-8.286259,10.952163,8.0,8.0,0.0,3.924696922302246,0.7996535897254944,0.0,1272.813232421875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
337,13.47999969869852,7.0336266,4.1952076,0.40000653,0.19079584,-0.021460002,-0.17037147,0.96649367,0.42438114,-0.13455309,-0.00013916122,-0.05349397,0.011769876,-0.40049255,0.44476533,0.019287111,0.0033217445,-0.044888914,-0.15758169,-0.36952242,0.38571584,0.023532595,-0.3443749,-1.5394604,0.42078185,1.2160126,-0.023386076,-11.535563,8.978491,0.9799998,0.45,-8.266073,11.450216,8.0,8.0,0.0,3.925598382949829,0.8054946064949036,0.0,1272.8798828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
338,13.519999697804451,7.050322,4.1896634,0.40000653,0.1896414,-0.02293078,-0.17810087,0.9652928,0.41481435,-0.14025967,-0.00012686627,-0.048186276,0.010422727,-0.39922,0.43751928,0.017700205,0.003696669,-0.039463412,-0.15655968,-0.36842337,0.38373712,0.023282869,-0.3603821,-1.4917303,0.4199466,1.194202,-0.022845313,-12.2943735,9.554069,0.9599998,0.45,-8.262981,11.942985,8.0,8.0,0.0,3.926901340484619,0.8118975758552551,0.0,1272.97705078125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
339,13.559999696910381,7.066628,4.18388,0.40000653,0.18858528,-0.024402307,-0.18577898,0.9640156,0.4050917,-0.1460621,-0.00011308499,-0.041946255,0.008640285,-0.3967299,0.43030906,0.015738083,0.004236905,-0.033039086,-0.15505703,-0.36619142,0.3819859,0.023023989,-0.37630758,-1.4448069,0.41908273,1.1727402,-0.02177518,-13.389474,10.548636,0.9399998,0.45,-8.263874,12.405222,8.0,8.0,0.0,3.92860746383667,0.8188353776931763,0.0,1273.0645751953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
340,13.599999696016312,7.0825377,4.1778545,0.40000653,0.18764733,-0.02587247,-0.1933829,0.962664,0.39523396,-0.15190427,-9.2546e-05,-0.03476371,0.0064587155,-0.39307696,0.42317677,0.013438774,0.0049041305,-0.025640681,-0.15302981,-0.36287928,0.38050076,0.022764545,-0.3921048,-1.3986835,0.41821098,1.1520607,-0.02005836,-14.0287695,11.095689,0.91999984,0.45,-8.266089,12.790431,8.0,8.0,0.0,3.9307165145874023,0.8262781500816345,0.0,1273.240234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
341,13.639999695122242,7.098047,4.171586,0.40000653,0.18684725,-0.027336514,-0.20088974,0.9612409,0.3852487,-0.15777133,-7.003465e-05,-0.026733786,0.0040179705,-0.38834244,0.41613013,0.010802465,0.005700942,-0.017372865,-0.15040217,-0.3586461,0.3793186,0.02251935,-0.40772614,-1.3533632,0.4173497,1.1325659,-0.017984616,-14.932799,11.861093,0.89999986,0.45,-8.274234,13.078705,8.0,8.0,0.0,3.9332268238067627,0.8341959118843079,0.0,1273.4241943359375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
342,13.679999694228172,7.1131516,4.1650743,0.40000656,0.18620159,-0.028786894,-0.20827985,0.9597499,0.37513512,-0.16368677,-5.7021552e-05,-0.018251218,0.0016195297,-0.38265002,0.40916502,0.007798769,0.006660398,-0.008776184,-0.14708577,-0.35360628,0.37846798,0.02230949,-0.42312914,-1.3088492,0.41651422,1.1139829,-0.01605746,-15.431333,12.26236,0.8799999,0.45,-8.275894,13.307303,8.0,8.0,0.0,3.9361345767974854,0.8425580263137817,0.0,1273.5433349609375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
343,13.719999693334103,7.1278486,4.158324,0.40000653,0.18572533,-0.030215854,-0.21553679,0.9581947,0.36495265,-0.16950864,-4.54232e-05,-0.00912431,-0.0007988524,-0.37614042,0.40229243,0.0045672744,0.007735979,0.00042488053,-0.14311388,-0.34798574,0.37797362,0.022157753,-0.43827736,-1.2651447,0.4157373,1.0957875,-0.013598218,-16.090109,12.976825,0.8599999,0.45,-8.271029,13.36171,8.0,8.0,0.0,3.93943190574646,0.8513308167457581,0.0,1273.6373291015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
344,13.759999692440033,7.1421356,4.1513405,0.40000665,0.18542995,-0.031616736,-0.22264606,0.9565797,0.3547099,-0.17521805,-4.133469e-05,0.00043242794,-0.0031699212,-0.3689235,0.39552516,0.0011199131,0.00890971,0.0099220835,-0.13853057,-0.3417964,0.37785292,0.022084434,-0.45313856,-1.2222545,0.41503358,1.0769024,-0.01097016,-16.361702,13.483068,0.8399999,0.45,-8.270741,13.311553,8.0,8.0,0.0,3.9431095123291016,0.8604797720909119,0.0,1273.6497802734375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
345,13.799999691545963,7.1560106,4.1441317,0.40000665,0.18532327,-0.03298819,-0.22959717,0.95490944,0.34442753,-0.18073876,-5.1307838e-05,0.01020009,-0.0056427065,-0.36115894,0.38882968,-0.0024715029,0.010171801,0.019622466,-0.13360876,-0.33515882,0.37811795,0.022099722,-0.46769056,-1.1801795,0.41442305,1.0560688,-0.008080081,-16.671396,13.969531,0.81999993,0.45,-8.267467,13.15736,8.0,8.0,0.0,3.947155714035034,0.8699712157249451,0.0,1273.6055908203125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
346,13.839999690651894,7.1694713,4.1367097,0.40000662,0.18541007,-0.03433701,-0.2363812,0.9531883,0.33412707,-0.18596306,-7.0421855e-05,0.020133344,-0.00857611,-0.35299388,0.38217777,-0.0061092596,0.011476986,0.029640296,-0.12871084,-0.32807672,0.37877843,0.02219746,-0.48191693,-1.1389083,0.41392463,1.0327115,-0.0047549573,-16.914328,14.242785,0.79999995,0.45,-8.2893715,12.836288,8.0,8.0,0.0,3.9515554904937744,0.8797673583030701,0.0,1273.49462890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
347,13.879999689757824,7.1825156,4.129088,0.40000653,0.1856893,-0.035677876,-0.24299207,0.95142066,0.32383382,-0.19081146,-9.364686e-05,0.029929847,-0.012239489,-0.34458718,0.37551454,-0.009710671,0.012830157,0.03983925,-0.12423733,-0.3205621,0.37983668,0.02235458,-0.49580997,-1.0984211,0.41354665,1.0054235,-0.0009027459,-16.79959,14.472116,0.78,0.45,-8.326509,12.466109,8.0,8.0,0.0,3.9562911987304688,0.8898313045501709,0.0,1273.3858642578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
348,13.919999688863754,7.1951404,4.121285,0.4000066,0.18615541,-0.03703629,-0.24942648,0.9496108,0.3135915,-0.19517072,-0.00012577357,0.039381783,-0.017071227,-0.33609632,0.36885473,-0.013175505,0.014109436,0.050268613,-0.12068825,-0.31259054,0.3812925,0.022525964,-0.5093718,-1.0586842,0.41330215,0.9733355,0.0037997235,-16.802687,14.675144,0.76,0.45,-8.3853035,12.040286,8.0,8.0,0.0,3.9613418579101562,0.9001221656799316,0.0,1273.2454833984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
349,13.959999687969685,7.207344,4.1133213,0.4000066,0.18679497,-0.038445514,-0.25568378,0.9477633,0.3034603,-0.19901484,-0.00016667224,0.048056304,-0.023110988,-0.32765752,0.3621993,-0.016452344,0.015301455,0.06057391,-0.11833082,-0.30417332,0.38313553,0.022648327,-0.5226132,-1.0196582,0.4131931,0.9336497,0.009180427,-16.676315,14.838514,0.74,0.45,-8.498513,11.657022,8.0,8.0,0.0,3.9666831493377686,0.9105990529060364,0.0,1273.117919921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
350,13.999999687075615,7.2191277,4.1052203,0.4000065,0.18758896,-0.039948937,-0.26176557,0.94588226,0.29353765,-0.20227058,-0.00020418823,0.05576646,-0.030676268,-0.31936678,0.35557187,-0.019431606,0.016352285,0.070816666,-0.117546216,-0.29530492,0.38535157,0.022636611,-0.535554,-0.981292,0.41322923,0.8840758,0.015481506,-16.63293,15.040326,0.72,0.45,-8.68932,11.247102,8.0,8.0,0.0,3.972287654876709,0.9212207198143005,0.0,1273.0067138671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
351,14.039999686181545,7.230496,4.097008,0.40000647,0.18851328,-0.04159969,-0.26767516,0.9439715,0.28396538,-0.2049591,-0.00024405491,0.06221379,-0.039788853,-0.3112473,0.34908116,-0.022062277,0.017204173,0.08077322,-0.118498266,-0.28592667,0.38792405,0.022384673,-0.5482215,-0.9435233,0.4134178,0.8185197,0.022528086,-16.58856,15.284871,0.70000005,0.45,-8.98079,10.867571,8.0,8.0,0.0,3.9781253337860107,0.9319455623626709,0.0,1272.958984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
352,14.079999685287476,7.2414556,4.088713,0.40000647,0.18953669,-0.04346724,-0.27341658,0.94203484,0.27493984,-0.20720346,-0.00028951032,0.06688878,-0.0504398,-0.30322284,0.3429517,-0.024345562,0.01778777,0.09004836,-0.1214089,-0.27589354,0.39083412,0.021751354,-0.56065255,-0.9062934,0.41377017,0.7248694,0.02976422,-16.555187,15.52088,0.68000007,0.45,-9.409881,10.508862,8.0,8.0,0.0,3.9841630458831787,0.9427324533462524,0.0,1272.9183349609375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
353,14.119999684393406,7.252019,4.080367,0.4000064,0.19062145,-0.045657225,-0.27899227,0.9400756,0.2666588,-0.20937066,-0.00032530748,0.068319306,-0.062442426,-0.29524177,0.33751184,-0.026452903,0.018149253,0.09729709,-0.12687138,-0.26489538,0.39407474,0.020522775,-0.5728965,-0.8695222,0.4143302,0.5826939,0.035113893,-16.444712,15.718632,0.6600001,0.45,-10.064535,10.140344,8.0,8.0,0.0,3.990363121032715,0.9535398483276367,0.0,1272.9796142578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
354,14.159999683499336,7.262204,4.07201,0.4000067,0.19171448,-0.048342567,-0.28439924,0.9380968,0.2586456,-0.21284278,-0.0003085853,0.059464566,-0.07328429,-0.28861484,0.33311692,-0.029669516,0.018758938,0.095325425,-0.13716419,-0.25358456,0.39765334,0.01834792,-0.585021,-0.83306795,0.41520655,0.3792057,0.02651425,-16.287615,15.795234,0.6400001,0.45,-11.068993,9.586389,8.0,8.0,0.0,3.9966795444488525,0.9643217325210571,0.0,1273.348876953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
355,14.199999682605267,7.272026,4.0636773,0.40000767,0.192668,-0.0517551,-0.28965485,0.93610924,0.24446237,-0.21966231,-0.00010375799,0.008486473,-0.0776965,-0.29838875,0.325635,-0.03883908,0.021583453,0.055075005,-0.17103316,-0.25068337,0.40143663,0.014718118,-0.597166,-0.7958848,0.416502,0.4958952,-0.042054303,-16.420544,15.985854,0.6200001,0.45,-12.595822,7.7566757,8.0,8.0,0.0,4.0030717849731445,0.9750375747680664,0.0,1274.2685546875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
356,14.239999681711197,7.281631,4.0553603,0.4000075,0.19339196,-0.055206105,-0.2948487,0.93413913,0.23763543,-0.21771021,-3.988611e-05,0.0017288581,-0.08411509,-0.29872563,0.31944415,-0.03775735,0.019928701,0.05282618,-0.17994577,-0.24731238,0.40485808,0.010902591,-0.6092423,-0.75858533,0.41872936,0.6799127,-0.019057594,-16.2367,16.035797,0.60000014,0.45,-13.129116,0.9944811,8.0,8.0,0.0,4.009518146514893,0.9857282042503357,0.0,1273.794189453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
357,14.279999680817127,7.2911024,4.0469365,0.4000069,0.19425176,-0.05802812,-0.29996777,0.9321579,0.24008028,-0.21874894,-9.917004e-05,0.045506373,-0.06462126,-0.27621076,0.3225203,-0.034064017,0.017565235,0.07691119,-0.13333607,-0.24257524,0.40821716,0.008355893,-0.6209389,-0.7232762,0.42095605,0.31574607,0.021273438,-16.11567,16.205572,0.58000016,0.45,-12.806284,-1.5340738,8.0,8.0,0.0,4.016123294830322,0.9965292811393738,0.0,1273.274169921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
358,14.319999679923058,7.300337,4.038427,0.40000707,0.19516383,-0.061026942,-0.3050015,0.93014026,0.22849913,-0.21676658,-0.000116338575,0.029579153,-0.08398047,-0.29023817,0.31244445,-0.035767324,0.017371368,0.075106174,-0.16205756,-0.2454786,0.41183567,0.005523322,-0.63256806,-0.6859778,0.42261496,0.9512602,0.00535708,-16.527842,16.47188,0.5600002,0.45,-13.44189,1.5543423,8.0,8.0,0.0,4.022883415222168,1.00738525390625,0.0,1273.508544921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
359,14.359999679028988,7.3096123,4.029724,0.40000647,0.19650823,-0.062374275,-0.3100192,0.92810667,0.2379038,-0.21878274,-0.00016165401,0.11265223,-0.029959597,-0.2547918,0.3215899,-0.028824177,0.014658637,0.10965842,-0.062618986,-0.2501582,0.41527665,0.0060627237,-0.6434848,-0.6532785,0.4241031,0.3795585,0.06770435,-14.986296,15.917487,0.5400002,0.45,-11.30286,1.4236426,8.0,8.0,0.0,4.0298542976379395,1.0184768438339233,0.0,1273.2108154296875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
360,14.399999678134918,7.3187523,4.020952,0.4000069,0.19813232,-0.06366008,-0.3149251,0.92602,0.23187758,-0.22673464,-0.00012478109,0.09707927,-0.0019513535,-0.253188,0.32197028,-0.03461625,0.017716248,0.07997025,-0.050297663,-0.2541826,0.4192275,0.006892728,-0.65416217,-0.62102205,0.4252621,0.28199685,0.0008980185,-15.999143,16.201044,0.5200002,0.45,-11.6503935,5.5748444,8.0,8.0,0.0,4.036944389343262,1.0209522247314453,0.0,1273.81298828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
361,14.439999677240849,7.327794,4.0121865,0.40000656,0.19954935,-0.06490776,-0.31980315,0.9239551,0.22910139,-0.22661304,-0.00012854759,0.08979858,0.0014867542,-0.25125685,0.3201024,-0.03280883,0.017315779,0.07168618,-0.051274925,-0.25184426,0.42275757,0.007689388,-0.66478544,-0.5890402,0.42684337,0.28701162,0.007457413,-14.951794,15.66083,0.50000024,0.45,-12.320146,1.5939875,8.0,8.0,0.0,4.044071674346924,1.0121865272521973,0.0,1273.4752197265625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
362,14.479999676346779,7.3367367,4.0034447,0.40000653,0.20087221,-0.066104755,-0.32464027,0.9218943,0.22381772,-0.22719957,-0.00012549416,0.07305599,0.011915984,-0.25432608,0.31672275,-0.033003554,0.017796595,0.05175895,-0.054883804,-0.25394213,0.42607674,0.008539326,-0.6753212,-0.55688304,0.4286739,0.4141786,-0.01265813,-16.014168,16.314445,0.48000023,0.45,-12.825115,-0.047053814,8.0,8.0,0.0,4.051218509674072,1.0034446716308594,0.0,1273.4996337890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
363,14.51999967545271,7.3456154,3.9947014,0.4000063,0.20209287,-0.06685553,-0.3294671,0.91985875,0.22662887,-0.22367467,-0.00016843453,0.103898615,0.012948925,-0.24056837,0.31702992,-0.025675517,0.015089922,0.074655466,-0.030789394,-0.2496157,0.4288978,0.010170784,-0.68565637,-0.5260137,0.4305938,0.23896015,0.041116256,-15.090358,15.854564,0.46000022,0.45,-12.75975,-2.7556214,8.0,8.0,0.0,4.058403015136719,0.9947013854980469,0.0,1273.3714599609375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
364,14.55999967455864,7.3543167,3.985986,0.40000665,0.20327738,-0.06773273,-0.33425638,0.9178034,0.21457839,-0.22136897,-8.6778455e-05,0.06736336,0.012203023,-0.25931484,0.3065807,-0.027895704,0.01666167,0.046860415,-0.06055507,-0.25702327,0.4317331,0.0115631195,-0.69598705,-0.4935794,0.4319361,0.8343021,-0.009269596,-15.916244,16.303377,0.4400002,0.45,-13.34002,0.44019127,8.0,8.0,0.0,4.065613746643066,0.9859859943389893,0.0,1273.84814453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
365,14.59999967366457,7.363045,3.9772594,0.4000067,0.20465969,-0.06721423,-0.33906722,0.91576743,0.2221575,-0.21413139,-0.00012444338,0.14549397,0.027843405,-0.23491424,0.30794418,-0.015160181,0.012204658,0.0963536,0.006696147,-0.2603865,0.433967,0.015682215,-0.7057506,-0.46465752,0.43349528,0.61945343,0.09378213,-14.780916,15.842569,0.4200002,0.45,-11.41487,-1.9600153,8.0,8.0,0.0,4.072855472564697,0.9772593975067139,0.0,1273.94384765625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
366,14.6399996727705,7.371602,3.968535,0.40000695,0.206354,-0.066233546,-0.34380785,0.9136888,0.21753617,-0.21847332,-0.00017196954,0.14811191,0.067063555,-0.2251953,0.3074298,-0.017564945,0.015090983,0.07251898,0.039331496,-0.26520312,0.43644664,0.020860069,-0.71516836,-0.4374363,0.43401513,0.35262418,0.03511057,-15.738008,16.377422,0.40000018,0.45,-10.806724,4.6026406,8.0,8.0,0.0,4.080146312713623,0.9685349464416504,0.0,1274.0118408203125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
367,14.67999967187643,7.379956,3.960017,0.40000665,0.20774013,-0.06551101,-0.34853622,0.911633,0.21248953,-0.2135684,-0.00020691087,0.12957923,0.0597204,-0.22682023,0.3005805,-0.0140887145,0.01479305,0.06317626,0.022599708,-0.25945413,0.43848476,0.02536864,-0.7246936,-0.4104564,0.43479443,0.29640633,0.039163057,-15.470548,16.2091,0.38000017,0.45,-11.414136,2.7698307,8.0,8.0,0.0,4.087286949157715,0.9600169658660889,0.0,1273.315185546875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
368,14.71999967098236,7.388051,3.9517815,0.4000064,0.20878382,-0.06533899,-0.35324255,0.9095932,0.19842751,-0.21161863,-0.00020835672,0.06017605,0.07437714,-0.24290301,0.28898787,-0.018349715,0.017555535,0.0017792098,-0.017112853,-0.26050293,0.4402355,0.028642772,-0.73444104,-0.3827847,0.4358395,0.5043031,-0.04264041,-15.640189,16.313711,0.36000016,0.45,-12.4112015,1.9533451,8.0,8.0,0.0,4.094210147857666,0.9517815113067627,0.0,1273.2042236328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
